date_utc,mlt,mlat,glon,glat,source
2015-01-25 11:29:00+00:00,23.52,70.0,205.03,71.04,forsyth
2015-01-25 15:09:00+00:00,1.8,65.0,172.93,69.91,forsyth
2015-01-25 23:05:00+00:00,1.03,65.6,23.7,69.46,ohtani
2015-01-25 23:08:00+00:00,3.04,65.0,60.39,69.62,forsyth
2015-01-25 23:11:00+00:00,0.58,66.86,16.03,69.3,newell
2015-01-25 23:35:00+00:00,1.36,67.8,22.22,70.54,newell
2015-01-26 03:19:00+00:00,0.72,69.98,308.27,64.17,ohtani
2015-01-26 03:23:00+00:00,0.81,69.98,308.27,64.17,newell
2015-01-26 07:03:00+00:00,9.83,73.0,20.78,76.42,forsyth
2015-01-26 08:32:00+00:00,21.83,66.59,218.84,64.78,newell
2015-01-26 08:32:00+00:00,6.19,69.0,307.66,62.15,forsyth
2015-01-26 08:33:00+00:00,21.83,66.59,220.89,64.05,ohtani
2015-01-26 09:28:00+00:00,7.07,69.0,307.61,62.14,forsyth
2015-01-26 12:31:00+00:00,10.25,69.0,307.31,62.08,forsyth
2015-01-26 13:50:00+00:00,1.05,65.37,180.63,68.88,newell
2015-01-26 13:50:00+00:00,1.04,65.0,182.5,69.11,forsyth
2015-01-26 17:18:00+00:00,4.19,65.0,183.28,69.04,forsyth
2015-01-26 17:22:00+00:00,4.26,65.37,180.63,68.88,newell
2015-01-26 17:23:00+00:00,22.77,69.34,80.7,73.53,ohtani
2015-01-26 17:44:00+00:00,21.85,65.95,61.21,69.6,newell
2015-01-26 21:52:00+00:00,1.79,65.95,61.21,69.6,ohtani
2015-01-26 21:55:00+00:00,19.18,73.0,306.03,65.95,forsyth
2015-01-27 02:09:00+00:00,23.53,67.0,309.69,60.55,forsyth
2015-01-27 02:54:00+00:00,0.29,73.0,306.16,65.98,forsyth
2015-01-27 03:01:00+00:00,0.44,73.99,306.43,67.93,newell
2015-01-27 06:28:00+00:00,23.85,68.5,265.79,57.71,ohtani
2015-01-27 06:29:00+00:00,4.12,73.0,305.73,65.9,forsyth
2015-01-27 06:29:00+00:00,1.6,70.39,281.85,60.82,newell
2015-01-27 07:30:00+00:00,1.75,75.99,273.77,66.52,ohtani
2015-01-27 07:36:00+00:00,5.3,73.0,305.89,65.93,forsyth
2015-01-27 10:50:00+00:00,8.45,73.0,305.58,65.87,forsyth
2015-01-27 12:32:00+00:00,1.48,65.45,212.57,65.12,ohtani
2015-01-27 13:37:00+00:00,0.81,65.0,182.4,69.12,forsyth
2015-01-27 15:41:00+00:00,2.26,65.92,170.9,70.08,ohtani
2015-01-27 15:43:00+00:00,13.42,73.0,306.39,66.02,forsyth
2015-01-27 15:43:00+00:00,1.16,65.67,147.89,70.62,newell
2015-01-27 16:31:00+00:00,0.81,66.0,130.15,71.89,forsyth
2015-01-27 20:23:00+00:00,22.32,71.89,19.2,74.5,ohtani
2015-01-27 20:38:00+00:00,0.6,65.95,61.21,69.6,newell
2015-01-27 20:40:00+00:00,0.62,65.0,60.3,69.62,forsyth
2015-01-27 20:58:00+00:00,0.93,65.95,61.21,69.6,newell
2015-01-27 23:19:00+00:00,0.24,62.61,10.99,64.94,ohtani
2015-01-27 23:21:00+00:00,20.6,73.0,306.18,65.98,forsyth
2015-01-28 06:08:00+00:00,1.19,68.0,282.11,57.3,forsyth
2015-01-28 06:08:00+00:00,18.9,71.5,216.35,70.14,newell
2015-01-28 06:20:00+00:00,1.41,70.39,282.71,60.05,ohtani
2015-01-28 06:30:00+00:00,2.54,66.0,291.5,56.23,forsyth
2015-01-28 08:30:00+00:00,6.14,69.0,307.63,62.15,forsyth
2015-01-28 09:33:00+00:00,7.16,73.0,305.92,65.93,forsyth
2015-01-28 10:16:00+00:00,7.88,73.99,306.43,67.93,newell
2015-01-28 10:17:00+00:00,7.88,73.0,305.75,65.9,forsyth
2015-01-28 11:31:00+00:00,23.55,70.64,203.38,71.32,newell
2015-01-28 11:31:00+00:00,0.44,67.0,215.9,66.09,forsyth
2015-01-28 16:40:00+00:00,0.93,66.71,128.92,71.59,ohtani
2015-01-28 16:51:00+00:00,22.3,69.0,80.25,74.19,forsyth
2015-01-28 21:29:00+00:00,23.5,68.19,22.22,70.54,ohtani
2015-01-28 22:31:00+00:00,0.51,68.19,22.22,70.54,ohtani
2015-01-28 23:20:00+00:00,1.32,68.0,22.83,71.43,forsyth
2015-01-29 00:20:00+00:00,5.48,69.0,80.25,74.19,forsyth
2015-01-29 00:22:00+00:00,2.72,73.53,25.01,76.51,newell
2015-01-29 04:14:00+00:00,0.19,72.21,291.48,63.75,ohtani
2015-01-29 09:26:00+00:00,2.79,68.5,265.79,57.71,ohtani
2015-01-29 12:40:00+00:00,1.55,71.0,218.24,69.69,forsyth
2015-01-29 14:41:00+00:00,1.85,65.37,180.63,68.88,ohtani
2015-01-29 14:44:00+00:00,1.89,65.0,182.89,69.07,forsyth
2015-01-29 17:37:00+00:00,10.41,77.0,265.4,67.09,forsyth
2015-01-29 17:52:00+00:00,6.45,71.5,216.35,70.14,newell
2015-01-29 18:54:00+00:00,2.97,66.71,128.92,71.59,newell
2015-01-29 19:20:00+00:00,21.42,66.82,27.01,69.76,newell
2015-01-29 22:57:00+00:00,1.3,64.0,33.29,67.93,forsyth
2015-01-30 03:01:00+00:00,23.39,63.9,298.3,56.4,ohtani
2015-01-30 03:04:00+00:00,22.87,66.0,291.85,56.28,forsyth
2015-01-30 03:23:00+00:00,0.88,67.41,310.32,62.0,newell
2015-01-30 04:14:00+00:00,2.03,65.0,313.58,59.39,forsyth
2015-01-30 04:48:00+00:00,2.35,67.0,309.36,60.49,forsyth
2015-01-30 09:42:00+00:00,22.56,67.0,216.46,65.98,forsyth
2015-01-30 09:46:00+00:00,22.96,66.59,220.89,64.05,ohtani
2015-01-30 16:40:00+00:00,0.93,66.0,130.18,71.89,forsyth
2015-01-30 19:03:00+00:00,6.76,70.0,205.95,70.89,forsyth
2015-01-30 19:54:00+00:00,7.58,70.0,205.91,70.9,forsyth
2015-01-30 19:59:00+00:00,22.06,66.82,27.01,69.76,newell
2015-01-30 21:00:00+00:00,4.99,66.0,129.68,71.88,forsyth
2015-01-31 03:02:00+00:00,0.49,67.41,310.32,62.0,ohtani
2015-01-31 03:21:00+00:00,2.67,65.0,336.14,63.63,forsyth
2015-01-31 04:27:00+00:00,2.1,72.64,307.1,65.42,ohtani
2015-01-31 04:30:00+00:00,21.89,72.0,268.73,61.43,forsyth
2015-01-31 16:20:00+00:00,3.32,65.0,183.32,69.03,forsyth
2015-01-31 16:21:00+00:00,2.82,65.92,170.9,70.08,ohtani
2015-01-31 17:02:00+00:00,2.29,65.67,147.89,70.62,newell
2015-01-31 17:04:00+00:00,2.3,65.0,149.49,70.87,forsyth
2015-01-31 21:01:00+00:00,22.76,64.03,20.42,67.84,ohtani
2015-01-31 21:36:00+00:00,23.51,71.0,16.4,74.03,forsyth
2015-01-31 22:36:00+00:00,0.96,64.0,33.3,67.93,forsyth
2015-01-31 22:44:00+00:00,6.71,66.71,128.92,71.59,newell
2015-01-31 23:49:00+00:00,4.98,69.34,80.7,73.53,newell
2015-01-31 23:50:00+00:00,4.98,69.0,80.01,74.19,forsyth
2015-02-01 01:14:00+00:00,6.4,69.0,80.24,74.19,forsyth
2015-02-01 01:18:00+00:00,6.49,69.34,80.7,73.53,newell
2015-02-01 01:44:00+00:00,2.82,63.75,12.5,66.11,ohtani
2015-02-01 11:34:00+00:00,0.47,67.65,214.78,66.56,ohtani
2015-02-01 16:52:00+00:00,22.32,69.34,80.7,73.53,newell
2015-02-01 16:52:00+00:00,22.3,69.0,80.22,74.19,forsyth
2015-02-01 16:52:00+00:00,2.12,65.67,147.89,70.62,ohtani
2015-02-01 17:45:00+00:00,4.07,65.92,170.9,70.08,newell
2015-02-01 20:09:00+00:00,8.74,67.0,216.76,65.92,forsyth
2015-02-01 20:14:00+00:00,8.71,71.5,216.35,70.14,newell
2015-02-01 20:36:00+00:00,4.62,66.71,128.92,71.59,newell
2015-02-01 21:31:00+00:00,23.43,71.0,16.4,74.03,forsyth
2015-02-01 21:31:00+00:00,23.45,71.89,19.2,74.5,newell
2015-02-01 22:46:00+00:00,3.95,69.34,80.7,73.53,newell
2015-02-01 22:46:00+00:00,3.93,69.0,79.84,74.19,forsyth
2015-02-01 23:09:00+00:00,7.12,66.71,128.92,71.59,newell
2015-02-01 23:29:00+00:00,4.64,69.0,80.01,74.19,forsyth
2015-02-02 00:01:00+00:00,0.95,62.61,10.99,64.94,newell
2015-02-02 01:18:00+00:00,20.24,73.47,283.4,64.2,newell
2015-02-02 01:18:00+00:00,3.3,66.0,25.23,69.56,forsyth
2015-02-02 03:52:00+00:00,23.73,66.7,291.6,58.1,newell
2015-02-02 04:09:00+00:00,23.15,69.0,283.11,58.42,forsyth
2015-02-02 04:13:00+00:00,23.14,68.14,281.92,58.47,newell
2015-02-02 06:34:00+00:00,6.09,65.01,338.3,64.18,newell
2015-02-02 06:54:00+00:00,23.33,67.0,256.32,58.22,newell
2015-02-02 07:22:00+00:00,0.73,66.0,266.07,55.34,forsyth
2015-02-02 08:28:00+00:00,1.81,66.0,266.15,55.34,forsyth
2015-02-02 09:17:00+00:00,5.27,66.0,291.63,56.25,forsyth
2015-02-02 09:34:00+00:00,7.13,69.98,308.27,64.17,newell
2015-02-02 10:02:00+00:00,7.57,69.0,307.51,62.12,forsyth
2015-02-02 10:02:00+00:00,7.59,69.98,308.27,64.17,newell
2015-02-02 10:42:00+00:00,21.66,65.0,182.04,69.16,forsyth
2015-02-02 10:42:00+00:00,6.69,66.7,291.6,58.1,newell
2015-02-02 14:30:00+00:00,1.63,65.0,182.74,69.09,forsyth
2015-02-02 14:37:00+00:00,1.75,65.37,180.63,68.88,ohtani
2015-02-02 14:49:00+00:00,1.95,65.37,180.63,68.88,newell
2015-02-02 15:11:00+00:00,2.3,65.37,180.63,68.88,newell
2015-02-02 15:20:00+00:00,2.42,65.0,183.27,69.04,forsyth
2015-02-02 15:41:00+00:00,2.23,65.92,170.9,70.08,newell
2015-02-02 16:05:00+00:00,2.59,65.92,170.9,70.08,newell
2015-02-02 16:15:00+00:00,3.24,65.0,183.39,69.02,forsyth
2015-02-02 16:44:00+00:00,5.55,67.0,217.1,65.85,forsyth
2015-02-02 17:26:00+00:00,6.17,67.0,216.92,65.89,forsyth
2015-02-02 17:48:00+00:00,6.39,71.5,216.35,70.14,newell
2015-02-02 18:04:00+00:00,5.83,70.0,205.94,70.89,forsyth
2015-02-02 18:39:00+00:00,3.75,65.0,149.26,70.87,forsyth
2015-02-02 18:48:00+00:00,3.91,65.67,147.89,70.62,newell
2015-02-02 19:08:00+00:00,21.14,71.89,19.2,74.5,newell
2015-02-02 21:52:00+00:00,23.84,65.6,23.7,69.46,ohtani
2015-02-02 22:52:00+00:00,0.44,67.0,16.02,69.97,forsyth
2015-02-02 23:37:00+00:00,4.77,69.0,79.97,74.19,forsyth
2015-02-02 23:45:00+00:00,1.24,65.74,16.03,69.3,ohtani
2015-02-02 23:45:00+00:00,1.25,65.74,18.82,68.35,newell
2015-02-03 00:36:00+00:00,21.95,75.25,306.47,69.25,newell
2015-02-03 00:41:00+00:00,19.59,73.0,283.98,62.71,forsyth
2015-02-03 02:52:00+00:00,4.55,67.0,15.98,69.97,forsyth
2015-02-03 02:59:00+00:00,4.7,67.07,18.94,69.66,newell
2015-02-03 03:46:00+00:00,22.55,66.31,280.8,56.5,newell
2015-02-03 04:02:00+00:00,6.12,71.0,16.47,74.03,forsyth
2015-02-03 04:06:00+00:00,21.32,68.5,265.91,58.76,newell
2015-02-03 05:21:00+00:00,2.94,75.0,305.41,67.94,forsyth
2015-02-03 06:56:00+00:00,19.41,70.87,211.21,70.36,newell
2015-02-03 06:57:00+00:00,19.41,70.0,212.87,69.69,forsyth
2015-02-03 07:13:00+00:00,23.64,67.0,256.32,58.22,ohtani
2015-02-03 07:39:00+00:00,1.01,66.0,266.09,55.34,forsyth
2015-02-03 08:55:00+00:00,20.87,70.0,205.67,70.94,forsyth
2015-02-03 09:46:00+00:00,22.6,67.65,214.78,66.56,ohtani
2015-02-03 10:14:00+00:00,2.57,67.0,257.28,57.46,forsyth
2015-02-03 10:15:00+00:00,23.09,67.65,214.78,66.56,newell
2015-02-03 13:31:00+00:00,8.71,70.0,282.05,59.39,forsyth
2015-02-03 14:03:00+00:00,3.06,67.0,216.47,65.98,forsyth
2015-02-03 14:14:00+00:00,1.38,65.37,180.63,68.88,newell
2015-02-03 14:14:00+00:00,1.36,65.37,180.63,68.88,ohtani
2015-02-03 14:35:00+00:00,1.72,65.37,180.63,68.88,newell
2015-02-03 17:09:00+00:00,5.79,71.0,219.09,69.53,forsyth
2015-02-03 17:23:00+00:00,19.5,71.89,19.2,74.5,newell
2015-02-03 18:31:00+00:00,2.59,66.0,129.63,71.88,forsyth
2015-02-03 18:40:00+00:00,20.69,71.89,19.2,74.5,newell
2015-02-03 20:53:00+00:00,22.56,66.37,18.94,69.66,ohtani
2015-02-03 20:54:00+00:00,22.57,66.0,18.16,69.13,forsyth
2015-02-03 20:55:00+00:00,22.6,66.37,20.77,69.06,newell
2015-02-04 00:42:00+00:00,2.69,66.82,22.96,69.86,ohtani
2015-02-04 01:37:00+00:00,20.56,73.0,283.96,62.71,forsyth
2015-02-04 04:07:00+00:00,1.57,73.0,306.08,65.96,forsyth
2015-02-04 07:58:00+00:00,0.39,67.0,256.32,58.22,ohtani
2015-02-04 07:59:00+00:00,13.53,69.0,79.7,74.18,forsyth
2015-02-04 09:04:00+00:00,1.43,67.0,256.32,58.22,ohtani
2015-02-04 12:17:00+00:00,1.15,65.45,212.57,65.12,ohtani
2015-02-04 12:17:00+00:00,8.78,74.0,293.68,64.9,forsyth
2015-02-04 13:04:00+00:00,0.19,65.37,180.63,68.88,newell
2015-02-04 13:04:00+00:00,0.17,65.0,182.24,69.14,forsyth
2015-02-04 14:20:00+00:00,3.2,71.0,218.61,69.62,forsyth
2015-02-04 16:12:00+00:00,9.24,73.0,265.22,62.76,forsyth
2015-02-04 16:39:00+00:00,5.35,71.5,216.35,70.14,newell
2015-02-04 16:40:00+00:00,5.35,71.0,219.08,69.53,forsyth
2015-02-04 16:46:00+00:00,2.03,65.67,147.89,70.62,ohtani
2015-02-04 20:29:00+00:00,22.54,68.0,22.82,71.42,forsyth
2015-02-05 00:56:00+00:00,6.1,69.0,80.32,74.19,forsyth
2015-02-05 04:00:00+00:00,6.08,71.0,16.43,74.03,forsyth
2015-02-05 04:00:00+00:00,1.44,69.98,308.27,64.17,newell
2015-02-05 09:49:00+00:00,22.98,66.59,218.84,64.78,newell
2015-02-05 09:49:00+00:00,4.82,70.0,282.1,59.4,forsyth
2015-02-05 09:50:00+00:00,22.98,66.59,220.89,64.05,ohtani
2015-02-05 10:15:00+00:00,22.65,70.87,211.21,70.36,newell
2015-02-05 12:08:00+00:00,1.0,65.45,212.14,64.87,newell
2015-02-05 12:12:00+00:00,1.06,65.0,213.55,64.56,forsyth
2015-02-05 12:33:00+00:00,23.64,65.37,180.63,68.88,newell
2015-02-05 13:03:00+00:00,1.89,71.0,218.26,69.69,forsyth
2015-02-05 14:02:00+00:00,7.2,73.0,264.83,62.8,forsyth
2015-02-05 15:07:00+00:00,1.67,65.0,172.71,69.92,forsyth
2015-02-05 15:07:00+00:00,1.69,65.92,170.9,70.08,newell
2015-02-05 18:45:00+00:00,7.26,71.0,218.77,69.59,forsyth
2015-02-06 07:24:00+00:00,23.52,58.14,251.74,50.06,ohtani
2015-02-06 08:49:00+00:00,0.9,58.14,251.74,50.06,ohtani
2015-02-06 08:53:00+00:00,14.37,69.0,79.7,74.18,forsyth
2015-02-06 18:56:00+00:00,0.21,69.0,80.02,74.19,forsyth
2015-02-07 06:44:00+00:00,0.07,68.5,265.79,57.71,ohtani
2015-02-07 07:31:00+00:00,1.07,72.45,267.89,62.82,newell
2015-02-07 08:25:00+00:00,6.04,73.99,306.43,67.93,newell
2015-02-07 10:09:00+00:00,7.63,71.43,307.1,65.42,newell
2015-02-07 10:10:00+00:00,7.63,71.0,306.11,63.89,forsyth
2015-02-07 13:39:00+00:00,2.2,62.11,204.4,62.95,ohtani
2015-02-07 14:11:00+00:00,1.3,65.37,180.63,68.88,newell
2015-02-07 14:11:00+00:00,3.09,65.0,213.94,64.49,forsyth
2015-02-07 15:12:00+00:00,4.06,65.0,214.25,64.43,forsyth
2015-02-07 16:58:00+00:00,3.34,65.0,172.88,69.91,forsyth
2015-02-07 17:01:00+00:00,4.88,70.64,203.38,71.32,newell
2015-02-07 19:53:00+00:00,21.97,68.19,22.22,70.54,ohtani
2015-02-07 19:53:00+00:00,21.97,68.0,22.93,71.43,forsyth
2015-02-08 03:36:00+00:00,1.36,65.0,313.73,59.42,forsyth
2015-02-08 04:27:00+00:00,23.38,70.39,281.85,60.82,newell
2015-02-08 04:27:00+00:00,23.23,66.0,281.21,55.16,forsyth
2015-02-08 04:28:00+00:00,23.38,70.39,282.71,60.05,ohtani
2015-02-08 07:30:00+00:00,23.25,64.28,248.79,56.66,newell
2015-02-08 07:55:00+00:00,20.67,71.0,218.55,69.63,forsyth
2015-02-08 08:04:00+00:00,3.02,66.31,280.8,56.5,newell
2015-02-08 16:25:00+00:00,1.69,65.0,149.52,70.87,forsyth
2015-02-08 16:26:00+00:00,0.68,66.71,128.92,71.59,ohtani
2015-02-08 16:28:00+00:00,0.72,66.71,128.92,71.59,newell
2015-02-08 17:41:00+00:00,1.82,66.0,129.78,71.89,forsyth
2015-02-08 19:31:00+00:00,8.02,71.0,218.94,69.56,forsyth
2015-02-08 20:07:00+00:00,22.02,66.65,23.7,69.46,newell
2015-02-08 23:16:00+00:00,0.85,67.07,16.03,69.3,ohtani
2015-02-08 23:43:00+00:00,4.89,69.0,80.06,74.19,forsyth
2015-02-09 00:18:00+00:00,1.7,66.0,14.2,68.85,forsyth
2015-02-09 00:21:00+00:00,1.94,67.07,18.94,69.66,newell
2015-02-09 14:11:00+00:00,3.14,67.0,216.5,65.97,forsyth
2015-02-09 14:11:00+00:00,3.16,67.65,214.78,66.56,newell
2015-02-09 14:14:00+00:00,1.31,65.37,180.63,68.88,ohtani
2015-02-09 18:56:00+00:00,0.21,69.34,80.7,73.53,ohtani
2015-02-09 19:14:00+00:00,0.51,69.0,80.05,74.19,forsyth
2015-02-09 20:04:00+00:00,22.05,71.89,19.2,74.5,ohtani
2015-02-09 20:19:00+00:00,1.58,69.34,80.7,73.53,newell
2015-02-09 20:22:00+00:00,1.61,69.0,80.01,74.19,forsyth
2015-02-09 21:11:00+00:00,23.15,71.89,19.2,74.5,newell
2015-02-10 03:33:00+00:00,1.04,67.41,310.32,62.0,ohtani
2015-02-10 03:35:00+00:00,22.49,70.39,281.85,60.82,newell
2015-02-10 03:35:00+00:00,22.47,70.0,282.33,59.41,forsyth
2015-02-10 19:20:00+00:00,23.36,65.0,60.45,69.62,forsyth
2015-02-10 20:40:00+00:00,0.67,65.95,61.21,69.6,newell
2015-02-10 20:58:00+00:00,0.95,65.95,61.21,69.6,ohtani
2015-02-10 21:00:00+00:00,0.98,65.0,60.41,69.62,forsyth
2015-02-10 21:00:00+00:00,1.0,65.95,61.21,69.6,newell
2015-02-11 02:33:00+00:00,4.66,68.0,23.05,71.44,forsyth
2015-02-11 02:34:00+00:00,23.99,67.41,310.32,62.0,ohtani
2015-02-11 03:18:00+00:00,22.2,70.39,281.85,60.82,newell
2015-02-11 03:18:00+00:00,5.24,67.0,20.04,70.25,forsyth
2015-02-11 09:55:00+00:00,22.57,71.0,218.47,69.65,forsyth
2015-02-11 11:20:00+00:00,23.25,70.64,203.38,71.32,ohtani
2015-02-11 12:12:00+00:00,1.42,66.0,220.11,64.23,forsyth
2015-02-11 12:18:00+00:00,1.55,66.59,218.84,64.78,newell
2015-02-12 00:30:00+00:00,1.91,66.0,14.18,68.85,forsyth
2015-02-12 02:01:00+00:00,14.62,67.0,216.99,65.88,forsyth
2015-02-12 02:28:00+00:00,23.81,69.0,308.01,62.22,forsyth
2015-02-12 02:28:00+00:00,23.81,69.98,308.27,64.17,ohtani
2015-02-12 12:09:00+00:00,1.03,67.65,214.78,66.56,ohtani
2015-02-12 12:35:00+00:00,1.49,67.0,216.26,66.02,forsyth
2015-02-12 14:52:00+00:00,3.78,67.0,216.78,65.92,forsyth
2015-02-12 15:24:00+00:00,3.36,70.0,205.99,70.88,forsyth
2015-02-12 16:16:00+00:00,4.95,71.0,219.0,69.54,forsyth
2015-02-12 20:25:00+00:00,22.4,71.89,19.2,74.5,ohtani
2015-02-12 20:26:00+00:00,22.42,71.0,16.68,74.05,forsyth
2015-02-12 20:27:00+00:00,22.45,71.89,19.2,74.5,newell
2015-02-13 11:12:00+00:00,2.41,69.42,245.52,62.48,ohtani
2015-02-13 11:14:00+00:00,23.15,70.64,203.38,71.32,newell
2015-02-13 11:14:00+00:00,8.78,73.0,305.68,65.89,forsyth
2015-02-14 04:09:00+00:00,1.66,67.41,310.32,62.0,ohtani
2015-02-14 04:14:00+00:00,1.66,69.0,307.76,62.17,forsyth
2015-02-15 03:40:00+00:00,1.11,73.99,306.43,67.93,ohtani
2015-02-15 03:45:00+00:00,1.2,73.0,306.21,65.99,forsyth
2015-02-15 07:11:00+00:00,23.55,67.0,256.32,58.22,ohtani
2015-02-15 07:13:00+00:00,4.8,73.0,305.94,65.93,forsyth
2015-02-15 07:13:00+00:00,22.48,69.42,245.52,62.48,newell
2015-02-15 13:12:00+00:00,10.84,73.0,305.84,65.92,forsyth
2015-02-15 13:15:00+00:00,2.49,66.59,220.89,64.05,ohtani
2015-02-15 13:22:00+00:00,2.63,66.59,218.84,64.78,newell
2015-02-15 22:20:00+00:00,0.29,71.89,19.2,74.5,ohtani
2015-02-15 22:30:00+00:00,19.82,73.0,306.14,65.97,forsyth
2015-02-16 06:12:00+00:00,1.28,69.6,281.92,58.47,ohtani
2015-02-16 20:50:00+00:00,23.29,64.77,33.08,68.25,ohtani
2015-02-16 20:55:00+00:00,18.27,73.0,306.15,65.98,forsyth
2015-02-16 20:55:00+00:00,23.38,64.77,35.02,67.97,newell
2015-02-16 21:19:00+00:00,1.34,65.95,61.21,69.6,newell
2015-02-16 23:41:00+00:00,0.8,63.75,12.5,66.11,ohtani
2015-02-16 23:43:00+00:00,0.83,63.0,10.85,65.7,forsyth
2015-02-17 02:24:00+00:00,4.08,67.0,16.14,69.98,forsyth
2015-02-17 06:19:00+00:00,3.85,73.0,305.87,65.92,forsyth
2015-02-17 06:19:00+00:00,1.2,66.31,280.8,56.5,newell
2015-02-17 06:20:00+00:00,1.2,66.31,282.24,55.28,ohtani
2015-02-17 08:39:00+00:00,1.91,66.16,265.36,56.38,ohtani
2015-02-17 09:55:00+00:00,7.42,73.0,305.99,65.94,forsyth
2015-02-17 10:41:00+00:00,23.81,66.59,218.84,64.78,newell
2015-02-17 11:41:00+00:00,9.24,73.0,305.66,65.88,forsyth
2015-02-17 11:41:00+00:00,9.26,73.99,306.43,67.93,newell
2015-02-17 13:01:00+00:00,1.48,70.87,216.35,70.14,ohtani
2015-02-17 13:06:00+00:00,10.73,73.0,305.88,65.92,forsyth
2015-02-17 15:53:00+00:00,5.03,66.0,220.85,64.08,forsyth
2015-02-17 16:25:00+00:00,12.66,78.52,291.4,70.5,newell
2015-02-17 21:59:00+00:00,23.94,64.0,24.68,67.53,forsyth
2015-02-17 21:59:00+00:00,23.95,64.41,26.63,67.37,newell
2015-02-17 23:44:00+00:00,21.4,65.75,314.56,61.16,newell
2015-02-18 00:05:00+00:00,18.74,66.31,280.8,56.5,newell
2015-02-18 00:38:00+00:00,5.86,69.34,80.7,73.53,newell
2015-02-18 02:27:00+00:00,7.75,69.34,80.7,73.53,newell
2015-02-18 02:38:00+00:00,7.93,69.0,80.06,74.19,forsyth
2015-02-18 02:47:00+00:00,2.11,65.01,338.3,64.18,newell
2015-02-18 05:34:00+00:00,4.96,65.0,335.8,63.58,forsyth
2015-02-18 05:39:00+00:00,2.12,63.9,298.3,56.4,ohtani
2015-02-18 05:44:00+00:00,22.97,66.16,265.36,56.38,newell
2015-02-18 09:17:00+00:00,0.92,64.28,248.79,56.66,ohtani
2015-02-18 09:20:00+00:00,22.0,71.5,216.35,70.14,newell
2015-02-18 10:46:00+00:00,23.11,70.87,211.21,70.36,ohtani
2015-02-18 11:16:00+00:00,21.67,65.0,171.79,69.99,forsyth
2015-02-18 11:16:00+00:00,22.21,65.37,180.63,68.88,newell
2015-02-18 16:13:00+00:00,5.0,67.0,216.81,65.91,forsyth
2015-02-18 16:13:00+00:00,21.65,69.34,80.7,73.53,newell
2015-02-18 16:15:00+00:00,1.49,65.67,147.89,70.62,ohtani
2015-02-18 17:08:00+00:00,22.52,69.0,80.09,74.19,forsyth
2015-02-18 20:01:00+00:00,1.31,69.0,80.03,74.19,forsyth
2015-02-18 20:02:00+00:00,0.08,65.95,61.21,69.6,ohtani
2015-02-18 20:04:00+00:00,0.13,65.95,61.21,69.6,newell
2015-02-18 20:30:00+00:00,0.55,65.95,61.21,69.6,newell
2015-02-18 21:28:00+00:00,1.5,65.95,61.21,69.6,newell
2015-02-19 01:06:00+00:00,2.66,65.74,16.03,69.3,ohtani
2015-02-19 01:27:00+00:00,22.84,67.0,309.83,60.58,forsyth
2015-02-19 04:35:00+00:00,23.51,70.0,282.28,59.41,forsyth
2015-02-19 06:36:00+00:00,22.93,67.0,256.32,58.22,ohtani
2015-02-19 06:53:00+00:00,12.35,69.0,79.63,74.18,forsyth
2015-02-19 06:53:00+00:00,23.24,67.0,256.32,58.22,newell
2015-02-19 07:27:00+00:00,22.99,67.0,249.26,58.9,forsyth
2015-02-19 12:08:00+00:00,1.32,66.59,220.89,64.05,ohtani
2015-02-19 12:38:00+00:00,1.84,66.0,220.31,64.19,forsyth
2015-02-19 15:08:00+00:00,2.1,65.37,180.63,68.88,ohtani
2015-02-19 15:34:00+00:00,23.81,66.0,129.79,71.89,forsyth
2015-02-19 20:07:00+00:00,1.43,69.34,80.7,73.53,newell
2015-02-19 20:07:00+00:00,1.42,69.0,80.16,74.19,forsyth
2015-02-20 03:46:00+00:00,22.68,68.14,281.92,58.47,ohtani
2015-02-20 04:06:00+00:00,9.47,69.0,79.99,74.19,forsyth
2015-02-20 04:41:00+00:00,2.09,71.0,306.43,63.95,forsyth
2015-02-20 07:07:00+00:00,0.4,66.16,265.36,56.38,ohtani
2015-02-20 07:10:00+00:00,12.64,69.0,79.67,74.18,forsyth
2015-02-20 21:05:00+00:00,22.98,67.8,22.22,70.54,ohtani
2015-02-20 21:45:00+00:00,3.02,69.0,80.08,74.19,forsyth
2015-02-20 23:11:00+00:00,3.19,65.0,60.64,69.63,forsyth
2015-02-21 02:39:00+00:00,0.13,67.41,310.32,62.0,newell
2015-02-21 02:39:00+00:00,0.12,67.0,309.76,60.57,forsyth
2015-02-21 02:49:00+00:00,0.29,67.41,310.32,62.0,ohtani
2015-02-21 08:34:00+00:00,3.56,68.0,282.36,57.32,forsyth
2015-02-21 23:00:00+00:00,0.88,67.0,20.18,70.25,forsyth
2015-02-21 23:04:00+00:00,1.16,68.19,22.22,70.54,ohtani
2015-02-21 23:10:00+00:00,1.28,68.19,25.79,71.09,newell
2015-02-22 10:04:00+00:00,23.16,66.59,220.89,64.05,ohtani
2015-02-22 10:23:00+00:00,2.66,67.0,257.37,57.44,forsyth
2015-02-22 10:23:00+00:00,1.86,67.48,248.07,60.03,newell
2015-02-22 11:20:00+00:00,2.83,67.48,248.89,58.77,ohtani
2015-02-22 11:24:00+00:00,8.93,73.0,305.71,65.89,forsyth
2015-02-22 15:08:00+00:00,12.7,73.99,306.43,67.93,newell
